,ID,Area,City,Restaurant,price,avg_ratings,total_ratings,food_type,Address,delivery_time,Price_range,Rating_range,Delivery_range,primary_cuisine,num_of_cuisines,popularity_scores,Pop_bracket
2501,236924,Saki Naka,Mumbai,Supreme Combo'S,200.0,2.9,80,"Chinese,Combo",Marol Sakinaka,48,mid range,below avg rated,Moderate,Chinese,2,12.743902548550073,Medium Popularity
2502,236980,Powai,Mumbai,The Manchurian Factory,250.0,2.9,80,Chinese  Thai  Asian  Oriental,Powai,48,mid range,below avg rated,Moderate,Chinese  Thai  Asian  Oriental,1,12.743902548550073,Medium Popularity
2503,237003,New Malakpet,Hyderabad,Burger King,350.0,4.1,1000,"American,Fast Food",Metro Rail Mall Multiplex,36,mid range,High rated,Fast Delivery,American,2,28.325894595192402,High Popularity
2504,237054,Himayath Nagar,Hyderabad,Cafe Bahar Since 1973,300.0,4.0,5000,"Mughlai,Biryani,Indian,Chinese,Tandoor",Himayath Nagar,29,mid range,avg rated,Fast Delivery,Mughlai,5,34.06957268567562,High Popularity
2505,237165,Lake Town,Kolkata,The London Nail Art & Cafe,300.0,3.9,50,"Beverages,Desserts,Pastas,Pizzas,Continental,American,Snacks",Near Shiv Mandir Temple,73,mid range,avg rated,slow ,Beverages,7,15.33411996762487,Medium Popularity
2506,237245,Saki Naka,Mumbai,Pure Veg Chinese,300.0,2.9,20,"Chinese,Pan-Asian,Indian,Thai",Marol Sakinaka,51,mid range,below avg rated,Moderate,Chinese,4,8.829115069397927,Less popularity
2507,237387,Tagore Garden Extension,Delhi,The Thali Station,200.0,3.8,20,"North Indian,Punjabi,Desserts",Rajouri Garden,79,mid range,avg rated,slow ,North Indian,3,11.569185263349008,Medium Popularity
2508,237472,Richmond Town,Bangalore,Edesia By Freshmenu,150.0,2.9,80,"Desserts,Bakery,Sweets",Aga Abdullah Street,35,budget,below avg rated,Fast Delivery,Desserts,3,12.743902548550073,Medium Popularity
2509,237488,Chembur,Mumbai,Edesia By Freshmenu,150.0,4.0,20,"Desserts,Bakery,Sweets",Opp Kanta Apartment,42,budget,avg rated,Moderate,Desserts,3,12.178089750893692,Medium Popularity
2510,237511,Jogeshwari East,Mumbai,Cafe Safar ( Andheri East ),250.0,4.0,1000,Chinese  North Indian  Biryani  Desserts,Andheri East,57,mid range,avg rated,slow ,Chinese  North Indian  Biryani  Desserts,1,27.63501911726088,High Popularity
2511,237526,Richmond Town,Bangalore,Big Biriyani Company,350.0,2.5,20,"Biryani,Mughlai",Aga Abdullah Street,37,mid range,below avg rated,Fast Delivery,Biryani,2,7.611306094308557,Less popularity
2512,237548,Andheri East,Mumbai,Big Biriyani Company,350.0,2.9,80,"Biryani,Mughlai",Opposite To Mahakali Road,54,mid range,below avg rated,Moderate,Biryani,2,12.743902548550073,Medium Popularity
2513,238013,Kalyani Nagar,Pune,Pune Food Factory,300.0,4.2,20,"Chinese,Indian,Maharashtrian,Punjabi",Magarpatta,72,mid range,High rated,slow ,Chinese,4,12.786994238438377,Medium Popularity
2514,238436,Vastrapur,Ahmedabad,Taco Bell,300.0,3.8,500,Mexican,Ahmedabad One Mall,56,mid range,avg rated,slow ,Mexican,1,23.623103184122485,Medium Popularity
2515,238506,Alwarpet,Chennai,Grow Fit,300.0,4.2,500,"Healthy Food,North Indian,Combo",Alwarpet,64,mid range,High rated,slow ,Healthy Food,3,26.10974562455643,High Popularity
2516,238549,Rohini,Delhi,Nine 11,800.0,4.1,20,"Indian,North Indian",Rohini,50,premium,High rated,Moderate,Indian,2,12.482541994666033,Medium Popularity
2517,238697,Perambur,Chennai,Master Oru Tea,80.0,3.8,100,Indian,Perambur,52,budget,avg rated,Moderate,Indian,1,17.537457963996786,Medium Popularity
2518,238788,Santacruz East,Mumbai,Wedesi Kitchen,300.0,4.2,50,"Chinese,Lebanese,Continental,Pizzas,Snacks",Scruz Bandra East,40,mid range,High rated,Fast Delivery,Chinese,5,16.51366765744217,Medium Popularity
2519,239083,Powai,Mumbai,Noodle Bar,550.0,2.9,80,Chinese  Continental,Powai,58,premium,below avg rated,slow ,Chinese  Continental,1,12.743902548550073,Medium Popularity
2520,239190,Powai,Mumbai,Food Style,400.0,2.9,80,Indian,Powai,61,mid range,below avg rated,slow ,Indian,1,12.743902548550073,Medium Popularity
2521,239364,Nungambakkam,Chennai,Lo Cal By Dumbell,250.0,4.2,100,"Healthy Food,Indian,Keto,Desserts",Nungambakkam,72,mid range,High rated,slow ,Healthy Food,4,19.38350617073329,Medium Popularity
2522,239413,Indiranagar,Bangalore,Just Shawarma,180.0,3.9,100,Arabian,Indiranagar,53,budget,avg rated,Moderate,Arabian,1,17.99897001568091,Medium Popularity
2523,239456,Bidhannagar,Kolkata,Kouzina Express,800.0,4.2,1000,"North Indian,Chinese,Italian,Biryani,Healthy Food,Kebabs,Beverages,Desserts",Salt Lake,58,premium,High rated,slow ,North Indian,8,29.016770073123926,High Popularity
2524,239533,Bidhannagar,Kolkata,Galouti,350.0,3.8,100,"Awadhi,Biryani,Kebabs",Salt Lake,65,mid range,avg rated,slow ,Awadhi,3,17.537457963996786,Medium Popularity
2525,239629,Kothrud,Pune,Superman Momos,150.0,3.9,20,"Chinese,Tibetan,Nepalese,Tandoor,Pizzas,Snacks,Beverages",Karve Nagar Kothrud,67,budget,avg rated,slow ,Chinese,7,11.87363750712135,Medium Popularity
2526,239645,Balavinayagar Nagar,Chennai,Mumbai Kulfi,150.0,4.4,50,"Ice Cream,Snacks,Beverages",Mmda Colony Balavinayagar Nagar,64,budget,High rated,slow ,Ice Cream,3,17.300032783987035,Medium Popularity
2527,239650,Egmore,Chennai,Yalla Pizza,250.0,4.2,20,"Pizzas,Pastas,Italian",Ashok Nagar,45,mid range,High rated,Moderate,Pizzas,3,12.786994238438377,Medium Popularity
2528,239753,Ellisbridge,Ahmedabad,The Halal Kitchen,250.0,4.1,100,"North Indian,Chinese,Afghani,Biryani",Paldi & Ambawadi,31,mid range,High rated,Fast Delivery,North Indian,4,18.921994119049163,Medium Popularity
2529,239920,Perambur,Chennai,Chennai Mugil Soup,200.0,2.9,80,Fast Food,Thiru.Vi.Ka.Nagar,59,mid range,below avg rated,slow ,Fast Food,1,12.743902548550073,Medium Popularity
2530,239924,T Nagar,Chennai,Anburaj Resturant Briyani & Fast Food,250.0,4.1,100,"Biryani,North Indian",T Nagar,59,mid range,High rated,slow ,Biryani,2,18.921994119049163,Medium Popularity
2531,239928,Jodhpur Park,Kolkata,Lukochuri,250.0,3.7,100,"Chinese,Indian,Thalis,Salads,Healthy Food,Snacks",Jadavpur,84,mid range,avg rated,slow ,Chinese,6,17.075945912312662,Medium Popularity
2532,240148,Koramangala,Bangalore,Gudbud,300.0,4.6,500,"Ice Cream,Desserts",Jyoti Nivas College Road,51,mid range,High rated,Moderate,Ice Cream,2,28.596388064990375,High Popularity
2533,240217,Kothrud,Pune,Dinewise,200.0,4.5,100,Indian,Kothrud,54,mid range,High rated,Moderate,Indian,1,20.768042325785668,Medium Popularity
2534,240435,Kilpauk,Chennai,Hungsters,300.0,4.2,100,Fast Food,Landons Road,52,mid range,High rated,Moderate,Fast Food,1,19.38350617073329,Medium Popularity
2535,240445,Saki Naka,Mumbai,Taco Bell,300.0,3.8,100,Mexican,Pmc Mall,50,mid range,avg rated,Moderate,Mexican,1,17.537457963996786,Medium Popularity
2536,240742,New Malakpet,Hyderabad,Mandi King Arabian Restaurant,500.0,3.9,1000,"Arabian,Tandoor,North Indian,Chinese,Desserts",Kurmagudasaidabad Main Road,33,premium,avg rated,Fast Delivery,Arabian,5,26.944143639329358,High Popularity
2537,240756,Banjara Hills,Hyderabad,Sauced Up,200.0,4.4,500,"American,Fast Food",Masab Tank,47,mid range,High rated,Moderate,American,2,27.353066844773405,High Popularity
2538,240758,Madannapet Colony,Hyderabad,Rumaan Restaurant,300.0,4.0,100,"Biryani,Tandoor,North Indian,Chinese,Kebabs,Mughlai",Santoshnagar & Saidabad,44,mid range,avg rated,Moderate,Biryani,6,18.46048206736504,Medium Popularity
2539,240828,Kothrud,Pune,Nipr Bar,600.0,4.6,50,"Continental,Italian,North Indian",Kothrud,58,premium,High rated,slow ,Continental,3,18.086397910531897,Medium Popularity
2540,240865,Lakdikapul,Hyderabad,Arabella House Of Arabic & Lebanese Cuisine,1000.0,3.7,20,Indian,Banjara Hills,53,premium,avg rated,Moderate,Indian,1,11.264733019576665,Medium Popularity
2541,240895,Lakdikapul,Hyderabad,Pathemari Kerala Restaurant,300.0,4.1,500,"Kerala,South Indian",Nampally Metro Station,30,mid range,High rated,Fast Delivery,Kerala,2,25.488085014447943,High Popularity
2542,240964,Kothrud,Pune,Let'S Order Chinese,250.0,2.9,80,"Chinese,Pan-Asian,Nepalese,Fast Food,Combo,Tibetan",Kothrud,67,mid range,below avg rated,slow ,Chinese,6,12.743902548550073,Medium Popularity
2543,240970,Kothrud,Pune,How'S The Bowl,150.0,3.6,20,"North Indian,Punjabi,Chinese,Biryani,Seafood,Combo,Desserts,Beverages",Kothrud,67,budget,avg rated,slow ,North Indian,8,10.960280775804323,Medium Popularity
2544,241028,Jodhpur Park,Kolkata,Ubuntu Eat,350.0,4.4,100,"Healthy Food,Bengali,Chinese,Continental",Jadavpur,84,mid range,High rated,slow ,Healthy Food,4,20.306530274101544,Medium Popularity
2545,241079,Aundh,Pune,The Chinese Box,450.0,2.9,80,"Chinese,Indian",Aundh,73,premium,below avg rated,slow ,Chinese,2,12.743902548550073,Medium Popularity
2546,241166,Kalighat,Kolkata,The Daily Cafe,1000.0,4.5,100,"Continental,Indian",South Kolkata,70,premium,High rated,slow ,Continental,2,20.768042325785668,Medium Popularity
2547,241345,Pitam Pura,Delhi,Hong'S Kitchen,250.0,3.8,100,"Chinese,Asian,Combo,Tibetan",Pp City,56,mid range,avg rated,slow ,Chinese,4,17.537457963996786,Medium Popularity
2548,241381,Uppal,Hyderabad,Seema Ruchulu,300.0,3.6,100,"Indian,South Indian",Uppal,65,mid range,avg rated,slow ,Indian,2,16.614433860628534,Medium Popularity
2549,241496,Aundh,Pune,Zaffraan Indian Kitchen,450.0,2.9,80,"Indian,Mughlai",Aundh,76,premium,below avg rated,slow ,Indian,2,12.743902548550073,Medium Popularity
2550,241844,Powai,Mumbai,Desi Chinese Adda,250.0,2.9,80,"Chinese,Fast Food",Andheri East,49,mid range,below avg rated,Moderate,Chinese,2,12.743902548550073,Medium Popularity
2551,241851,Powai,Mumbai,Aamra Bangali By Ranjana'S Rannaghor,200.0,3.8,50,"Bengali,Mughlai",Andheri East,48,mid range,avg rated,Moderate,Bengali,2,14.940937404352438,Medium Popularity
2552,242145,Salt Lake,Kolkata,Calcutta King,500.0,4.1,50,"Chinese,Asian",Salt Lake City Sector 2,59,premium,High rated,slow ,Chinese,2,16.120485094169734,Medium Popularity
2553,242424,T. Nagar,Chennai,Paradise Biryani,400.0,4.0,1000,"Biryani,Kebabs",Thanikachalam Road,65,mid range,avg rated,slow ,Biryani,2,27.63501911726088,High Popularity
2554,242429,Elgin,Kolkata,Gelato Italiano,150.0,2.9,80,"Desserts,Ice Cream",Emami Market,61,budget,below avg rated,slow ,Desserts,2,12.743902548550073,Medium Popularity
2555,242515,Koramangala,Bangalore,Burritos & Bowls Mexican Kitchen,450.0,4.2,20,"Mexican,Salads",5Th Cross 5Th Block Koramangala,60,premium,High rated,slow ,Mexican,2,12.786994238438377,Medium Popularity
2556,242554,Old Washermanpet,Chennai,Atho Man Ecstasy,300.0,2.9,80,"Chaat,Chinese,Desserts,Fast Food,Ice Cream,Italian,Snacks",Royapuram,60,mid range,below avg rated,slow ,Chaat,7,12.743902548550073,Medium Popularity
2557,242640,Pulikeshi Nagar,Bangalore,Sigdee,500.0,2.9,80,Indian,Mosque Road Frazer Town,64,premium,below avg rated,slow ,Indian,1,12.743902548550073,Medium Popularity
2558,243025,Vastrapur,Ahmedabad,After Dark,300.0,4.2,20,Indian,Vastrapur,47,mid range,High rated,Moderate,Indian,1,12.786994238438377,Medium Popularity
2559,243172,Shivajinagar,Pune,Boss Burger,500.0,4.0,50,"American,Continental,Fast Food,Combo",Fc Road,45,premium,avg rated,Moderate,American,4,15.727302530897303,Medium Popularity
2560,243195,Old Washermanpet,Chennai,Super Shawarma,250.0,3.4,20,Indian,Korukkupet,56,mid range,avg rated,slow ,Indian,1,10.351376288259639,Medium Popularity
2561,243213,Kavadiguda,Hyderabad,Tempteas,100.0,3.4,20,Beverages  Snacks,Nallakunta & Vidyanagar,40,budget,avg rated,Fast Delivery,Beverages  Snacks,1,10.351376288259639,Medium Popularity
2562,243322,Kankurgachi,Kolkata,Sharma And Sons,250.0,3.9,100,Chinese  Indian,Kankurgachi,47,mid range,avg rated,Moderate,Chinese  Indian,1,17.99897001568091,Medium Popularity
2563,243625,Narayan Peth,Pune,Kfc,400.0,4.1,100,"American,Fast Food,Snacks",Shop No 1 To 4 Gf Deccan Mall Jm Marg Opposite To Deccan Pmt Bus Stand,49,mid range,High rated,Moderate,American,3,18.921994119049163,Medium Popularity
2564,243665,Tilak Nagar,Delhi,Asia Seven,350.0,3.9,50,"Chinese,Asian,Pan-Asian,Snacks",Pacific Mall,75,mid range,avg rated,slow ,Chinese,4,15.33411996762487,Medium Popularity
2565,243755,Koramangala,Bangalore,154 Breakfast Club,1000.0,4.4,100,"Continental,American",Koramangala,61,premium,High rated,slow ,Continental,2,20.306530274101544,Medium Popularity
2566,243852,Paschim Vihar,Delhi,The Basil Box,1000.0,4.0,20,"Italian,Pizzas,Salads",Paschim Vihar,56,premium,avg rated,slow ,Italian,3,12.178089750893692,Medium Popularity
2567,244401,George Town,Chennai,Srishti Snacks,250.0,4.3,20,Indian,Kondithope,51,mid range,High rated,Moderate,Indian,1,13.091446482210719,Medium Popularity
2568,244704,Perambur,Chennai,Cafe Mingles,200.0,3.8,100,"Lebanese,Arabian,Beverages",Perambur,55,mid range,avg rated,Moderate,Lebanese,3,17.537457963996786,Medium Popularity
2569,244709,Mylapore,Chennai,Srinivasan Andhra Mess,250.0,3.6,100,Indian,Mylapore,52,mid range,avg rated,Moderate,Indian,1,16.614433860628534,Medium Popularity
2570,244717,Salt Lake,Kolkata,Rasna Buzz,250.0,4.3,20,"American,Pizzas,Fast Food,Juices,Salads,Pastas,Snacks,Beverages,Street Food",Salt Lake,71,mid range,High rated,slow ,American,9,13.091446482210719,Medium Popularity
2571,245280,Scruz Bandra East,Mumbai,Shivs Kitchen,300.0,2.9,80,"Beverages,Chinese,Desserts,Indian",Scruz Bandra East,37,mid range,below avg rated,Fast Delivery,Beverages,4,12.743902548550073,Medium Popularity
2572,245496,Powai,Mumbai,Abhi'S Kitchen,450.0,4.0,20,Indian,Powai,66,premium,avg rated,slow ,Indian,1,12.178089750893692,Medium Popularity
2573,245602,Shivajinagar,Pune,Blue Box Biryani,300.0,2.9,80,"Biryani,North Indian,Beverages,Desserts",Karvenagar,50,mid range,below avg rated,Moderate,Biryani,4,12.743902548550073,Medium Popularity
2574,245614,Dhankawadi,Pune,The Chinese Monk,200.0,3.9,1000,"Chinese,Combo,Tibetan,Healthy Food,Pan-Asian",Near Kk Market,60,mid range,avg rated,slow ,Chinese,5,26.944143639329358,High Popularity
2575,245773,Govandi East,Mumbai,Foodies Chinese Corner,250.0,4.1,50,Indian,Chembur,57,mid range,High rated,slow ,Indian,1,16.120485094169734,Medium Popularity
2576,245821,Kothrud,Pune,Zillionth Bistro,300.0,4.3,100,"Chinese,Snacks,Asian,Fast Food",Kothrud,52,mid range,High rated,Moderate,Chinese,4,19.845018222417416,Medium Popularity
2577,246000,Chembur,Mumbai,Chopstick,600.0,2.9,80,"Chinese,Indian,Mughlai",Chembur,57,premium,below avg rated,slow ,Chinese,3,12.743902548550073,Medium Popularity
2578,246169,Thousand Lights,Chennai,Batter,300.0,4.1,50,"Desserts,Ice Cream",Nungambakkam,39,mid range,High rated,Fast Delivery,Desserts,2,16.120485094169734,Medium Popularity
2579,246208,Rohini,Delhi,Bikaner Sweet India,200.0,3.3,50,Indian,Rohini,38,mid range,avg rated,Fast Delivery,Indian,1,12.975024587990275,Medium Popularity
2580,246268,George Town,Chennai,Hotel Prayag,300.0,3.9,100,Indian,George Town,37,mid range,avg rated,Fast Delivery,Indian,1,17.99897001568091,Medium Popularity
2581,246341,Kalighat,Kolkata,Biryan - Flavour Of Nawabs,300.0,4.1,20,Biryani,South Kolkata,68,mid range,High rated,slow ,Biryani,1,12.482541994666033,Medium Popularity
2582,246410,Chembur,Mumbai,Mughal Darbar,700.0,2.8,20,"Chinese,Indian,Mughlai",Chembur,56,premium,below avg rated,slow ,Chinese,3,8.524662825625583,Less popularity
2583,246536,East Kolkata Township,Kolkata,House Of Bhukkars,300.0,4.4,100,"Chinese,Continental,Indian,Seafood",Kasba Kolkata,84,mid range,High rated,slow ,Chinese,4,20.306530274101544,Medium Popularity
2584,246644,Rohini,Delhi,Meal Studio,250.0,3.9,20,"North Indian,Indian,Combo,Desserts,Beverages,Home Food,Healthy Food,Thalis,Maharashtrian",Rohini,32,mid range,avg rated,Fast Delivery,North Indian,9,11.87363750712135,Medium Popularity
2585,246810,Rajajinagar,Bangalore,Cake Pastries,500.0,3.9,20,Bakery,Rajajinagar,58,premium,avg rated,slow ,Bakery,1,11.87363750712135,Medium Popularity
2586,246826,Thousand Lights,Chennai,Iyer'S Delight - Nungambakkam,200.0,4.3,100,South Indian,Nungambakkam,53,mid range,High rated,Moderate,South Indian,1,19.845018222417416,Medium Popularity
2587,246835,Egmore,Chennai,China Town,500.0,4.5,100,Chinese,Egmore,37,premium,High rated,Fast Delivery,Chinese,1,20.768042325785668,Medium Popularity
2588,246946,Begumpet,Hyderabad,Cakes11,200.0,4.0,100,Bakery  Desserts,Banjara Hills,62,mid range,avg rated,slow ,Bakery  Desserts,1,18.46048206736504,Medium Popularity
2589,247042,Kothrud,Pune,The Burger Project,350.0,3.0,50,"American,Beverages,Desserts,Snacks",Karve Nagar Kothrud,70,mid range,below avg rated,slow ,American,4,11.795476898172977,Medium Popularity
2590,247125,Kestopur,Kolkata,Desi Chinese,350.0,4.2,100,Chinese,Kestopur,73,mid range,High rated,slow ,Chinese,1,19.38350617073329,Medium Popularity
2591,247131,Southern Avenue Gariahat,Kolkata,House Of Wong By Mamasan,400.0,4.2,20,"Asian,Chinese",Southern Avenue Gariahat,85,mid range,High rated,slow ,Asian,2,12.786994238438377,Medium Popularity
2592,247152,New Alipore,Kolkata,95 Degree,600.0,4.2,100,Continental  Bakery  Pan-Asian,Alipore,80,premium,High rated,slow ,Continental  Bakery  Pan-Asian,1,19.38350617073329,Medium Popularity
2593,247502,Andheri East,Mumbai,Instawich,300.0,4.3,100,Fast Food  Snacks  Beverages,Marol Sakinaka,49,mid range,High rated,Moderate,Fast Food  Snacks  Beverages,1,19.845018222417416,Medium Popularity
2594,247711,Andheri East,Mumbai,Punjab Heritage,300.0,2.9,80,North Indian,Marol Sakinaka,54,mid range,below avg rated,Moderate,North Indian,1,12.743902548550073,Medium Popularity
2595,247716,Indiranagar,Bangalore,Lot Like Crepes Indiranagar,500.0,4.3,50,"French,American,Italian,Desserts",Indiranagar,58,premium,High rated,slow ,French,4,16.9068502207146,Medium Popularity
2596,247717,Kalighat,Kolkata,Paradise Biryani,400.0,4.1,500,Biryani  Kebabs,Southern Avenue,67,mid range,High rated,slow ,Biryani  Kebabs,1,25.488085014447943,High Popularity
2597,247759,Chembur,Mumbai,Mamlekar Nx,200.0,2.9,80,"Desserts,Juices",Chembur,54,mid range,below avg rated,Moderate,Desserts,2,12.743902548550073,Medium Popularity
2598,247769,Wanowrie,Pune,Paratha Pind Da,300.0,2.9,80,Maharashtrian,Wanowrie,65,mid range,below avg rated,slow ,Maharashtrian,1,12.743902548550073,Medium Popularity
2599,247814,Wanowrie,Pune,Nawabs Biryani & Kababs,300.0,2.9,80,"Maharashtrian,Mughlai",Wanowrie,65,mid range,below avg rated,slow ,Maharashtrian,2,12.743902548550073,Medium Popularity
2600,248100,East Kolkata Township,Kolkata,Punjabi Zaika,300.0,3.9,100,North Indian,Tagore Park,78,mid range,avg rated,slow ,North Indian,1,17.99897001568091,Medium Popularity
2601,248129,Karve Nagar,Pune,King'S Chinese & Restaurant,150.0,2.9,80,Indian,Kothrud,64,budget,below avg rated,slow ,Indian,1,12.743902548550073,Medium Popularity
2602,248171,Anna Nagar,Chennai,Yaa Mohaideen Biryani,600.0,3.9,500,Biryani,Annanagar,63,premium,avg rated,slow ,Biryani,1,24.24476379423097,Medium Popularity
2603,248216,Koregaon Park,Pune,Moshi Moshi,1255.0,4.1,50,"Asian,Chinese,Sushi,Thai,Japanese",Kalyani Nagar,63,premium,High rated,slow ,Asian,5,16.120485094169734,Medium Popularity
2604,248298,Andheri East,Mumbai,Ching Chong Asian,400.0,3.8,100,"Chinese,Asian",Marol Sakinaka,52,mid range,avg rated,Moderate,Chinese,2,17.537457963996786,Medium Popularity
2605,248367,Chembur,Mumbai,Shawarma House,600.0,2.9,80,Indian,Chembur,54,premium,below avg rated,Moderate,Indian,1,12.743902548550073,Medium Popularity
2606,248444,Arumbakkam,Chennai,Hotel Pandia'S - (Cmbt),400.0,4.2,100,"Biryani,Chettinad,Chinese,South Indian",Koyembedu,72,mid range,High rated,slow ,Biryani,4,19.38350617073329,Medium Popularity
2607,248492,Andheri East,Mumbai,Momoguy,400.0,3.9,100,"Tibetan,Chinese",Marol Industrial Estate,52,mid range,avg rated,Moderate,Tibetan,2,17.99897001568091,Medium Popularity
2608,248512,Narayanguda,Hyderabad,Miami Shakes & More,300.0,3.0,100,"Beverages,Desserts",Old Mla Quarters Road,31,mid range,below avg rated,Fast Delivery,Beverages,2,13.84536155052378,Medium Popularity
2609,248878,Kothapet & Dilshuknagar,Hyderabad,Chung Hua Estd 1983,300.0,3.9,500,"Chinese,Asian,Thai,Seafood,Singaporean",Kothapet & Dilshuknagar,58,mid range,avg rated,slow ,Chinese,5,24.24476379423097,Medium Popularity
2610,248894,Taltala,Kolkata,New Arafat Restaurant,200.0,3.8,100,Indian,Esplanade,50,mid range,avg rated,Moderate,Indian,1,17.537457963996786,Medium Popularity
2611,249050,Paschim Vihar,Delhi,Punjabi Dhaba - Paschim Vihar,300.0,4.0,20,"Indian,North Indian",Paschim Vihar,48,mid range,avg rated,Moderate,Indian,2,12.178089750893692,Medium Popularity
